0	0	0	542.0	-395.0	351.0	-414.0	-573.0	-639.0	-699.0	343.0	-410.0	0.0	697.0	748.0	1.3452466675179204	1.1097443748160283	0.6093374586848761	0.2175104943125341	0.5168033383709552	0.4953043203252181	0.16786752131258376	0.35563190703682745	1.2450644561754907	0.7258496043741807	0.46137005907697337	1.9912949205892188	
0	1	0	790.0	-32.0	325.0	-913.0	626.0	797.0	664.0	-80.0	396.0	545.0	-416.0	-566.0	0.12490825893740665	1.0470427046428854	0.02590796586483557	0.7160547227953995	1.096270309335961	0.909447513731038	0.5679038492785724	1.4588861574606804	1.4742564411369439	1.2858088050992431	1.9117558648150463	1.1291535143984255	
0	2	0	504.0	-380.0	197.0	596.0	27.0	-188.0	-820.0	-979.0	-253.0	975.0	377.0	469.0	0.1189743532950156	1.017890368982981	0.569447007286304	1.0745510210104658	1.3366799253208839	1.5710053066709448	1.3451379800872278	0.7174230935413757	1.6555904798210137	0.10763990301285142	0.7906859206988641	1.6761007066430107	
0	3	0	12.0	-836.0	571.0	633.0	207.0	654.0	-889.0	-195.0	-458.0	-241.0	643.0	-978.0	0.8746959702616783	0.5402607439292755	1.6860540277730807	0.5987484764949145	0.683563387939552	0.02236423336736193	1.5873440078640129	1.7091252959965164	1.7151657946020593	0.3833625584724005	0.9921747091177118	0.12859566076213969	
0	4	0	816.0	-731.0	-654.0	-627.0	746.0	133.0	901.0	-782.0	-874.0	363.0	-558.0	827.0	1.116257124554152	0.32161864230529136	0.5912301932175359	1.5136138057242265	0.15438884944417253	1.0952850726210621	0.8157039380988196	0.5473130660481664	0.4790229657026388	0.39044035870027805	1.09574015997278	0.6415940213437124	
0	5	0	717.0	-626.0	-819.0	58.0	194.0	704.0	-530.0	478.0	-162.0	922.0	381.0	130.0	1.553036991236847	0.73514425678712	1.3948105364235368	1.6780039022938797	1.7414863841302786	1.7879734884845422	0.991724983330023	0.7095121930082371	1.7646475959880166	1.0556767426071962	1.3875207580407958	0.32571781839231484	
0	6	0	-400.0	-694.0	-971.0	-127.0	70.0	-211.0	-68.0	-338.0	-614.0	213.0	793.0	-310.0	0.5931082685099578	1.5616975236799235	0.7371043415700465	1.4799611618344224	1.487198376504318	1.4354631821519253	0.513886501149285	0.30877562475217113	0.19193180366180917	0.6873763621034663	1.6215871551960157	0.9747108431911251	
0	7	0	761.0	-298.0	-314.0	-787.0	-506.0	87.0	-719.0	-512.0	-862.0	710.0	-990.0	483.0	0.4222782290892333	1.717272445907922	1.067257832539838	0.06840800575820127	1.37562986256047	1.9310087863533285	0.4680734964956994	0.5186186902185546	0.6860780791867671	0.5459302895222682	1.492276654207429	0.48121958417209565	
0	8	0	451.0	-552.0	-373.0	706.0	-757.0	684.0	551.0	986.0	-20.0	532.0	-502.0	-384.0	1.9917375373346315	1.230542594562741	1.7286612109714432	1.169599823359713	0.918275264308821	0.941420381121798	1.0446496147424533	1.9041839920400576	0.39516583428233343	0.30328475752233275	0.29435281960413584	1.619161025554556	
0	9	22	766.0	858.0	-409.0	-859.0	-983.0	-524.0	-732.0	-314.0	-224.0	-240.0	877.0	426.0	1.4042707017922431	0.20170721423374172	1.5215841816334095	0.530328395702806	1.3414311830213557	0.69360183517467	1.5264693003589969	0.11970310042744692	1.1016611430403045	1.6734969494645553	0.8425114917538123	0.7968938066608813	
0	10	0	936.0	-549.0	187.0	633.0	-860.0	768.0	250.0	-258.0	-557.0	820.0	253.0	476.0	1.3418094142852726	1.7508765405291087	0.7006924980617006	1.131971083520169	1.3909617630148143	1.8191546356274435	1.3342757637624054	1.3505889468491348	1.3868299286209795	0.34343622588296263	0.5907654515692655	0.29952566388913393	
0	11	0	746.0	798.0	-956.0	-459.0	-355.0	383.0	-693.0	765.0	689.0	779.0	997.0	589.0	1.5964113028581928	1.4091130676518167	0.9639679618442929	0.30622993945008004	0.4527160723840551	1.2236991587058337	1.2555707284591304	1.5212459163273278	1.745361788423153	0.027078312277546868	0.43984000468234674	1.8921372982850932	
0	12	0	892.0	-809.0	-317.0	-759.0	-729.0	-585.0	-187.0	958.0	558.0	534.0	-884.0	-233.0	1.7318290495581414	1.3441426598159651	1.1478705932790687	1.799717337189745	0.6614981530202999	1.26121612129791	1.865726035851032	0.6393475558851303	0.6988219629021184	1.2099356463981268	0.06994626123123404	0.3684025744447701	
0	13	0	544.0	980.0	-14.0	-514.0	401.0	-266.0	535.0	-225.0	993.0	596.0	53.0	-224.0	0.4117366094823134	1.0405842635601241	0.5281456731426961	1.6940954994863955	1.3735086589164338	1.3736484463572256	0.18012806202577392	1.655075902484224	0.5938713635001263	1.6118904197266923	1.128968946635172	0.5897090893817858	
0	14	0	-89.0	-487.0	997.0	144.0	-670.0	786.0	-987.0	966.0	740.0	719.0	-742.0	-33.0	0.20020412386180464	0.33499728337134527	1.022032189668131	0.3736865637804452	0.4609108629491374	1.5033952810468365	0.3765532990858125	0.29956238109306543	1.286322292855105	1.2157197172671381	1.302750682839142	1.1258553751446116	
0	15	20	-828.0	263.0	-695.0	48.0	-124.0	-55.0	-303.0	15.0	-905.0	-753.0	356.0	-869.0	1.6057029746272757	0.2715284526746069	1.6000730956131388	1.8945114231635611	1.7256658166634073	1.1711003924142118	0.8395643785647635	1.9191934294373947	1.1155824174668512	1.9923471926386995	1.4740816491806568	0.10589063660333187	
0	16	0	-196.0	-3.0	-487.0	664.0	189.0	-298.0	-825.0	553.0	-267.0	913.0	138.0	760.0	0.956077386755225	0.295628674910412	0.9673072573504902	1.0675080623037219	0.9148331714725819	0.2719572414266411	0.36403374525446086	1.1989600789587622	1.4951739776489357	1.278493971789954	1.8382476161839423	0.11159278444963272	
0	17	0	446.0	-404.0	-965.0	-659.0	-409.0	-587.0	-410.0	620.0	-797.0	694.0	-668.0	432.0	1.2315838836821127	0.5111277286183309	0.40613425458146435	0.21289936942464038	0.661689401344999	0.988044222862126	0.8922500950514143	0.694819613757929	0.8318477236151864	1.6728554800619706	0.20235960287236132	1.6601237035421512	
0	18	7	213.0	558.0	195.0	-532.0	293.0	582.0	-772.0	18.0	228.0	-912.0	670.0	-378.0	1.3380727030691744	1.728572184485384	1.6471351611595981	1.229745444772995	0.7055724160353032	0.31813965015217516	1.1464796263962966	1.5670129713841154	0.30514052737264974	1.8268715401110893	1.68872088008556	0.25897796067177903	
